workerid,proliferate.condition,helper1,helper2,query,requester,response,stimulus,trial_index,trial_num,trial_type,error
42,Default,"{'name': 'Steven', 'gender': 'male'}","{'name': 'Linda', 'gender': 'female'}",0,"{'name': 'John', 'gender': 'male'}",1,"<img src=""images/noun_presentation_1616165.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">John</span> was assigned to do a group project with <span style=""color:#1976D2"">Steven</span> and <span style=""color:#388E3C"">Linda</span>. <br> Their group did a bad job and received a failing grade for the assignment. <br> </p><p><span style=""color:#E65100"">John</span> blamed <span style=""color:#1976D2"">Steven</span> more than <span style=""color:#388E3C"">Linda</span> for the group's failing grade.</p><p>Who tried very hard on the assignment?</p>",12,14,effort,
42,Default,"{'name': 'George', 'gender': 'male'}","{'name': 'Christopher', 'gender': 'male'}",1,"{'name': 'Mark', 'gender': 'male'}",1,"<img src=""images/noun_reach_2900937.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Mark</span> needed help reaching something on a high shelf. <br> <span style=""color:#E65100"">Mark</span> asked <span style=""color:#1976D2"">George</span> and <span style=""color:#388E3C"">Christopher</span> for help, but both said no. <br> <span style=""color:#E65100"">Mark</span> wasn’t able to reach the item.</p><p><span style=""color:#E65100"">Mark</span> blamed <span style=""color:#1976D2"">George</span> more than <span style=""color:#388E3C"">Christopher</span> for not helping.</p><p>Who is shorter?</p>",13,3,ability,
42,Default,"{'name': 'Amanda', 'gender': 'female'}","{'name': 'Deborah', 'gender': 'female'}",0,"{'name': 'Brian', 'gender': 'male'}",0,"<img src=""images/noun_cooking_1176750.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Brian</span> needed help making dinner. <br> Neither <span style=""color:#1976D2"">Amanda</span> nor <span style=""color:#388E3C"">Deborah</span> helped. <br></p><p><span style=""color:#E65100"">Brian</span> blamed <span style=""color:#1976D2"">Amanda</span> more than <span style=""color:#388E3C"">Deborah</span> for not helping.</p><p>Who knew that <span style=""color:#E65100"">Brian</span> needed help making dinner?</p>",14,6,knowledge,
42,Default,"{'name': 'Carol', 'gender': 'female'}","{'name': 'William', 'gender': 'male'}",1,"{'name': 'Joseph', 'gender': 'male'}",1,"<img src=""images/noun_acting_2368308.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Joseph</span> needed help practicing for the school play. <br> <span style=""color:#E65100"">Joseph</span> asked <span style=""color:#1976D2"">Carol</span> and <span style=""color:#388E3C"">William</span> for help, but both said no. <br></p><p><span style=""color:#E65100"">Joseph</span> blamed <span style=""color:#1976D2"">Carol</span> more than <span style=""color:#388E3C"">William</span> for not helping.</p><p>Who is <span style=""color:#E65100"">Joseph</span>'s less close friend?</p>",15,9,social_roles,
42,Default,"{'name': 'Edward', 'gender': 'male'}","{'name': 'Joshua', 'gender': 'male'}",1,"{'name': 'Elizabeth', 'gender': 'female'}",1,"<img src=""images/noun_Picnic_2799323.png"" style=""max-width:200px""></img><p><span style=""color:#1976D2"">Edward</span>, <span style=""color:#388E3C"">Joshua</span>, and <span style=""color:#E65100"">Elizabeth</span> were having a picnic. <br> Both <span style=""color:#1976D2"">Edward</span> and <span style=""color:#388E3C"">Joshua</span> brought snacks with peanuts in them, even though <span style=""color:#E65100"">Elizabeth</span> was allergic to peanuts. <br></p><p><span style=""color:#E65100"">Elizabeth</span> blamed <span style=""color:#1976D2"">Edward</span> more than <span style=""color:#388E3C"">Joshua</span> for bringing snacks with peanuts to the picnic.</p><p>Who didn't know that <span style=""color:#E65100"">Elizabeth</span> was allergic to peanuts?</p>",16,5,knowledge,
42,Default,"{'name': 'Barbara', 'gender': 'female'}","{'name': 'James', 'gender': 'male'}",1,"{'name': 'Susan', 'gender': 'female'}",1,"<img src=""images/noun_flat tire_982179.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Susan</span> needed help fixing her flat tire. <br> <span style=""color:#E65100"">Susan</span> asked <span style=""color:#1976D2"">Barbara</span> and <span style=""color:#388E3C"">James</span> for help, but neither did. <br> <span style=""color:#E65100"">Susan</span> didn't manage to fix the tire by herself.</p><p><span style=""color:#E65100"">Susan</span> blamed <span style=""color:#1976D2"">Barbara</span> more than <span style=""color:#388E3C"">James</span> for not helping.</p><p>Who is worse at fixing tires?</p>",17,1,ability,
42,Default,,,,,,,18,,survey-html-form,
45,Default,,,,,0,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people’s actions. All information collected will remain confidential. <p><p><b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre-existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take 15 minutes. </p><p><b> Payment: </b> If recruitment materials indicate payment (e.g., Amazon or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights: </b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information: </b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact: </b>I f you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",0,,html-button-response,
45,Default,,,,,0,"<div style=""width:50%; min-width:300px; margin:auto; min-height:300px; display:flex; align-items:flex-end;""><p> In this experiment, you will read a few stories. For each story, you will be asked to figure out a missing piece of information <br> <br> Click the start button whenever you are ready. <br> </div>",1,,html-button-response,
45,Default,"{'name': 'Nancy', 'gender': 'female'}","{'name': 'Patricia', 'gender': 'female'}",0,"{'name': 'Amanda', 'gender': 'female'}",0,"<img src=""images/noun_flat tire_982179.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Amanda</span> needed help fixing her flat tire. <br> <span style=""color:#E65100"">Amanda</span> asked <span style=""color:#1976D2"">Nancy</span> and <span style=""color:#388E3C"">Patricia</span> for help, but neither did. <br> <span style=""color:#E65100"">Amanda</span> didn't manage to fix the tire by herself.</p><p><span style=""color:#E65100"">Amanda</span> blamed <span style=""color:#1976D2"">Nancy</span> more than <span style=""color:#388E3C"">Patricia</span> for not helping.</p><p>Who is better at fixing tires?</p>",2,1,ability,
45,Default,"{'name': 'Charles', 'gender': 'male'}","{'name': 'Kenneth', 'gender': 'male'}",0,"{'name': 'Paul', 'gender': 'male'}",0,"<img src=""images/noun_Airport_1109705.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Paul</span> texted <span style=""color:#1976D2"">Charles</span> and <span style=""color:#388E3C"">Kenneth</span> to pick him up from the airport. <br> Neither responded to his text. <br> <span style=""color:#E65100"">Paul</span> later learned that only one of them saw his message.</p><p><span style=""color:#E65100"">Paul</span> blamed <span style=""color:#1976D2"">Charles</span> more than <span style=""color:#388E3C"">Kenneth</span> for not helping.</p><p>Who saw the text message?</p>",3,4,knowledge,
45,Default,"{'name': 'Mark', 'gender': 'male'}","{'name': 'Kevin', 'gender': 'male'}",0,"{'name': 'Steven', 'gender': 'male'}",1,"<img src=""images/noun_presentation_1616165.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Steven</span> was assigned to do a group project with <span style=""color:#1976D2"">Mark</span> and <span style=""color:#388E3C"">Kevin</span>. <br> Their group did a bad job and received a failing grade for the assignment. <br> </p><p><span style=""color:#E65100"">Steven</span> blamed <span style=""color:#1976D2"">Mark</span> more than <span style=""color:#388E3C"">Kevin</span> for the group's failing grade.</p><p>Who tried very hard on the assignment?</p>",4,14,effort,
45,Default,"{'name': 'Lisa', 'gender': 'female'}","{'name': 'Jessica', 'gender': 'female'}",1,"{'name': 'Jennifer', 'gender': 'female'}",0,"<img src=""images/noun_wait phone_769182.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Jennifer</span> needed someone to make an appointment for her. <br> <span style=""color:#E65100"">Jennifer</span> asked <span style=""color:#1976D2"">Lisa</span> and <span style=""color:#388E3C"">Jessica</span> to call and wait on hold for her. <br> <span style=""color:#1976D2"">Lisa</span> and <span style=""color:#388E3C"">Jessica</span> both gave up before their call was picked up. <br> <span style=""color:#E65100"">Jennifer</span> later learned that one of them waited for a few minutes, and another waited for hours. <br></p><p><span style=""color:#E65100"">Jennifer</span> blamed <span style=""color:#1976D2"">Lisa</span> more than <span style=""color:#388E3C"">Jessica</span> for hanging up.</p><p>Who waited a few minutes before giving up?</p>",5,15,effort,
45,Default,"{'name': 'Thomas', 'gender': 'male'}","{'name': 'James', 'gender': 'male'}",0,"{'name': 'Margaret', 'gender': 'female'}",0,"<img src=""images/noun_birthday party_3315880.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Margaret</span> had a birthday party. <br> <span style=""color:#E65100"">Margaret</span> asked <span style=""color:#1976D2"">Thomas</span> and <span style=""color:#388E3C"">James</span> to come, but neither came. <br></p><p><span style=""color:#E65100"">Margaret</span> blamed <span style=""color:#1976D2"">Thomas</span> more than <span style=""color:#388E3C"">James</span> for not coming.</p><p>Who is <span style=""color:#E65100"">Margaret</span>'s closer friend?</p>",6,7,social_roles,
